timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,power.limit,temperature.gpu,clocks.sm,clocks.mem,pstate,ecc.errors.uncorrected.volatile.total
2026/08/17 14:04:50.696, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 62, 96629, 97887, 404.72, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:04:50.697, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 99, 70, 96857, 97887, 441.71, 600.00, 59, 2407, 12481, P0, 0
2026/08/17 14:04:55.697, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 94689, 97887, 383.46, 600.00, 54, 2385, 12481, P0, 0
2026/08/17 14:04:55.698, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 95743, 97887, 385.99, 600.00, 53, 2385, 12481, P0, 0
2026/08/17 14:04:55.700, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 94763, 97887, 90.22, 600.00, 35, 2317, 12481, P0, 0
2026/08/17 14:04:55.700, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 62, 95829, 97887, 419.97, 600.00, 58, 2392, 12481, P0, 0
2026/08/17 14:04:55.700, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 56, 96827, 97887, 374.47, 600.00, 50, 2377, 12481, P0, 0
2026/08/17 14:04:55.701, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 56, 94971, 97887, 381.77, 600.00, 53, 2392, 12481, P0, 0
2026/08/17 14:04:55.701, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 58, 96629, 97887, 383.32, 600.00, 55, 2385, 12481, P0, 0
2026/08/17 14:04:55.702, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 99, 55, 96857, 97887, 450.56, 600.00, 60, 2407, 12481, P0, 0
2026/08/17 14:05:00.703, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 35, 94689, 97887, 518.74, 600.00, 60, 2392, 12481, P0, 0
2026/08/17 14:05:00.704, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 95743, 97887, 386.73, 600.00, 53, 2385, 12481, P0, 0
2026/08/17 14:05:00.704, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 94763, 97887, 87.73, 600.00, 34, 2325, 12481, P0, 0
2026/08/17 14:05:00.704, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 62, 95829, 97887, 421.45, 600.00, 57, 2392, 12481, P0, 0
2026/08/17 14:05:00.705, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 57, 96827, 97887, 376.25, 600.00, 50, 2377, 12481, P0, 0
2026/08/17 14:05:00.705, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 56, 94971, 97887, 381.11, 600.00, 53, 2392, 12481, P0, 0
2026/08/17 14:05:00.706, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 58, 96629, 97887, 384.20, 600.00, 54, 2385, 12481, P0, 0
2026/08/17 14:05:00.707, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 70, 96857, 97887, 439.27, 600.00, 58, 2407, 12481, P0, 0
2026/08/17 14:05:05.708, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 61, 94689, 97887, 405.41, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:05:05.708, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 96, 60, 95743, 97887, 407.07, 600.00, 54, 2400, 12481, P0, 0
2026/08/17 14:05:05.709, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 41, 94763, 97887, 592.36, 600.00, 52, 2400, 12481, P0, 0
2026/08/17 14:05:05.709, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 63, 95829, 97887, 420.70, 600.00, 57, 2385, 12481, P0, 0
2026/08/17 14:05:05.710, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 56, 96827, 97887, 376.49, 600.00, 51, 2377, 12481, P0, 0
2026/08/17 14:05:05.710, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 94971, 97887, 380.87, 600.00, 53, 2392, 12481, P0, 0
2026/08/17 14:05:05.711, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 58, 96629, 97887, 384.00, 600.00, 54, 2385, 12481, P0, 0
2026/08/17 14:05:05.711, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 99, 70, 96857, 97887, 442.36, 600.00, 58, 2407, 12481, P0, 0
2026/08/17 14:05:10.712, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 61, 94689, 97887, 407.34, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:05:10.713, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 95743, 97887, 401.62, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:05:10.714, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 94763, 97887, 385.92, 600.00, 47, 2392, 12481, P0, 0
2026/08/17 14:05:10.714, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 62, 95829, 97887, 419.77, 600.00, 57, 2385, 12481, P0, 0
2026/08/17 14:05:10.715, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 96827, 97887, 377.35, 600.00, 51, 2377, 12481, P0, 0
2026/08/17 14:05:10.715, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 56, 94971, 97887, 382.45, 600.00, 53, 2392, 12481, P0, 0
2026/08/17 14:05:10.716, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 58, 96629, 97887, 383.37, 600.00, 54, 2385, 12481, P0, 0
2026/08/17 14:05:10.716, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 69, 96857, 97887, 440.32, 600.00, 58, 2407, 12481, P0, 0
2026/08/17 14:05:15.717, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 61, 94689, 97887, 405.23, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:05:15.718, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 96, 57, 95743, 97887, 388.85, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:05:15.719, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 94763, 97887, 387.80, 600.00, 48, 2392, 12481, P0, 0
2026/08/17 14:05:15.719, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 62, 95829, 97887, 472.08, 600.00, 57, 2392, 12481, P0, 0
2026/08/17 14:05:15.720, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 96827, 97887, 376.39, 600.00, 52, 2377, 12481, P0, 0
2026/08/17 14:05:15.720, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 57, 94971, 97887, 380.87, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:05:15.721, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 58, 96629, 97887, 385.43, 600.00, 55, 2385, 12481, P0, 0
2026/08/17 14:05:15.721, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 69, 96857, 97887, 440.19, 600.00, 58, 2407, 12481, P0, 0
2026/08/17 14:05:20.723, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 3, 94689, 97887, 528.06, 600.00, 62, 2415, 12481, P0, 0
2026/08/17 14:05:20.723, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 95743, 97887, 387.52, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:05:20.724, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 56, 94763, 97887, 388.19, 600.00, 49, 2392, 12481, P0, 0
2026/08/17 14:05:20.724, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 63, 95829, 97887, 420.62, 600.00, 57, 2385, 12481, P0, 0
2026/08/17 14:05:20.725, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 60, 96827, 97887, 481.84, 600.00, 53, 2392, 12481, P0, 0
2026/08/17 14:05:20.725, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 56, 94971, 97887, 380.27, 600.00, 54, 2385, 12481, P0, 0
2026/08/17 14:05:20.727, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 58, 96629, 97887, 384.66, 600.00, 54, 2385, 12481, P0, 0
2026/08/17 14:05:20.728, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 58, 96857, 97887, 389.01, 600.00, 57, 2392, 12481, P0, 0
2026/08/17 14:05:25.729, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 39, 94689, 97887, 528.84, 600.00, 64, 2415, 12481, P0, 0
2026/08/17 14:05:25.729, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 95743, 97887, 388.96, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:05:25.731, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 94763, 97887, 91.14, 600.00, 40, 2317, 12481, P0, 0
2026/08/17 14:05:25.731, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 63, 95829, 97887, 421.68, 600.00, 57, 2385, 12481, P0, 0
2026/08/17 14:05:25.732, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 96827, 97887, 379.78, 600.00, 53, 2377, 12481, P0, 0
2026/08/17 14:05:25.732, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 56, 94971, 97887, 381.29, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:05:25.733, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 58, 96629, 97887, 385.09, 600.00, 54, 2385, 12481, P0, 0
2026/08/17 14:05:25.733, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 58, 96857, 97887, 385.48, 600.00, 56, 2392, 12481, P0, 0
2026/08/17 14:05:30.734, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 69, 94689, 97887, 479.48, 600.00, 59, 2400, 12481, P0, 0
2026/08/17 14:05:30.735, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 95743, 97887, 389.82, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:05:30.735, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 94763, 97887, 89.22, 600.00, 38, 2317, 12481, P0, 0
2026/08/17 14:05:30.735, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 63, 95829, 97887, 418.30, 600.00, 57, 2385, 12481, P0, 0
2026/08/17 14:05:30.736, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 96827, 97887, 377.99, 600.00, 53, 2377, 12481, P0, 0
2026/08/17 14:05:30.737, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 62, 94971, 97887, 461.63, 600.00, 56, 2392, 12481, P0, 0
2026/08/17 14:05:30.737, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 43, 96629, 97887, 575.99, 600.00, 63, 2400, 12481, P0, 0
2026/08/17 14:05:30.738, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 96857, 97887, 84.83, 600.00, 45, 2422, 12481, P0, 0
2026/08/17 14:05:35.739, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 61, 94689, 97887, 412.98, 600.00, 58, 2392, 12481, P0, 0
2026/08/17 14:05:35.740, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 96, 56, 95743, 97887, 387.82, 600.00, 54, 2392, 12481, P0, 0
2026/08/17 14:05:35.740, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 94763, 97887, 88.22, 600.00, 37, 2317, 12481, P0, 0
2026/08/17 14:05:35.740, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 63, 95829, 97887, 422.54, 600.00, 57, 2392, 12481, P0, 0
2026/08/17 14:05:35.741, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 96827, 97887, 86.17, 600.00, 45, 2422, 12481, P0, 0
2026/08/17 14:05:35.741, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 96, 61, 94971, 97887, 407.73, 600.00, 56, 2392, 12481, P0, 0
2026/08/17 14:05:35.742, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 34, 96629, 97887, 570.01, 600.00, 62, 2407, 12481, P0, 0
2026/08/17 14:05:35.742, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 96857, 97887, 90.15, 600.00, 43, 2355, 12481, P0, 0
2026/08/17 14:05:40.743, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 61, 94689, 97887, 408.72, 600.00, 57, 2392, 12481, P0, 0
2026/08/17 14:05:40.743, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 36, 95743, 97887, 576.73, 600.00, 63, 2407, 12481, P0, 0
2026/08/17 14:05:40.744, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 94763, 97887, 87.73, 600.00, 36, 2317, 12481, P0, 0
2026/08/17 14:05:40.744, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 95829, 97887, 404.26, 600.00, 56, 2385, 12481, P0, 0
2026/08/17 14:05:40.744, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 96827, 97887, 90.62, 600.00, 42, 2347, 12481, P0, 0
2026/08/17 14:05:40.745, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 61, 94971, 97887, 409.93, 600.00, 56, 2392, 12481, P0, 0
2026/08/17 14:05:40.745, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 63, 96629, 97887, 409.31, 600.00, 58, 2392, 12481, P0, 0
2026/08/17 14:05:40.746, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 56, 96857, 97887, 377.09, 600.00, 52, 2385, 12481, P0, 0
2026/08/17 14:05:45.747, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 37, 94689, 97887, 590.91, 600.00, 66, 2400, 12481, P0, 0
2026/08/17 14:05:45.747, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 27, 95743, 97887, 565.03, 600.00, 62, 2407, 12481, P0, 0
2026/08/17 14:05:45.748, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 94763, 97887, 87.68, 600.00, 35, 2317, 12481, P0, 0
2026/08/17 14:05:45.748, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 95829, 97887, 394.15, 600.00, 56, 2385, 12481, P0, 0
2026/08/17 14:05:45.748, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 96827, 97887, 89.94, 600.00, 40, 2347, 12481, P0, 0
2026/08/17 14:05:45.749, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 62, 94971, 97887, 409.35, 600.00, 56, 2392, 12481, P0, 0
2026/08/17 14:05:45.750, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 96629, 97887, 385.14, 600.00, 57, 2385, 12481, P0, 0
2026/08/17 14:05:45.751, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 96857, 97887, 90.76, 600.00, 43, 2355, 12481, P0, 0
2026/08/17 14:05:50.751, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 29, 94689, 97887, 563.54, 600.00, 64, 2385, 12481, P0, 0
2026/08/17 14:05:50.752, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 38, 95743, 97887, 562.30, 600.00, 65, 2407, 12481, P0, 0
2026/08/17 14:05:50.752, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 55, 94763, 97887, 384.48, 600.00, 45, 2392, 12481, P0, 0
2026/08/17 14:05:50.753, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 95829, 97887, 395.64, 600.00, 55, 2385, 12481, P0, 0
2026/08/17 14:05:50.753, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 96827, 97887, 88.78, 600.00, 38, 2347, 12481, P0, 0
2026/08/17 14:05:50.754, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 62, 94971, 97887, 408.76, 600.00, 56, 2392, 12481, P0, 0
2026/08/17 14:05:50.754, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 96629, 97887, 385.56, 600.00, 56, 2385, 12481, P0, 0
2026/08/17 14:05:50.755, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 96857, 97887, 89.45, 600.00, 40, 2355, 12481, P0, 0
2026/08/17 14:05:55.755, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 63, 94689, 97887, 415.73, 600.00, 58, 2392, 12481, P0, 0
2026/08/17 14:05:55.756, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 15, 95743, 97887, 571.53, 600.00, 65, 2407, 12481, P0, 0
2026/08/17 14:05:55.757, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 94763, 97887, 89.19, 600.00, 36, 2317, 12481, P0, 0
2026/08/17 14:05:55.758, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 61, 95829, 97887, 433.07, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:05:55.758, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 96827, 97887, 88.13, 600.00, 37, 2340, 12481, P0, 0
2026/08/17 14:05:55.758, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 62, 94971, 97887, 409.96, 600.00, 56, 2392, 12481, P0, 0
2026/08/17 14:05:55.759, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 96629, 97887, 382.57, 600.00, 55, 2385, 12481, P0, 0
2026/08/17 14:05:55.760, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 96857, 97887, 88.90, 600.00, 39, 2355, 12481, P0, 0
2026/08/17 14:06:00.760, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 63, 94689, 97887, 417.17, 600.00, 57, 2400, 12481, P0, 0
2026/08/17 14:06:00.761, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 10, 95743, 97887, 546.17, 600.00, 67, 2407, 12481, P0, 0
2026/08/17 14:06:00.764, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 94763, 97887, 87.24, 600.00, 35, 2317, 12481, P0, 0
2026/08/17 14:06:00.764, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 61, 95829, 97887, 412.05, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:06:00.765, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 38, 96827, 97887, 562.74, 600.00, 54, 2407, 12481, P0, 0
2026/08/17 14:06:00.765, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 57, 94971, 97887, 384.19, 600.00, 55, 2385, 12481, P0, 0
2026/08/17 14:06:00.765, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 96629, 97887, 383.97, 600.00, 55, 2385, 12481, P0, 0
2026/08/17 14:06:00.766, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 96857, 97887, 87.63, 600.00, 37, 2355, 12481, P0, 0
2026/08/17 14:06:05.767, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 63, 94689, 97887, 415.21, 600.00, 57, 2392, 12481, P0, 0
2026/08/17 14:06:05.767, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 25, 95743, 97887, 553.56, 600.00, 66, 2415, 12481, P0, 0
2026/08/17 14:06:05.768, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 94763, 97887, 87.70, 600.00, 34, 2317, 12481, P0, 0
2026/08/17 14:06:05.768, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 61, 95829, 97887, 413.71, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:06:05.768, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 34, 96827, 97887, 563.36, 600.00, 58, 2407, 12481, P0, 0
2026/08/17 14:06:05.769, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 94971, 97887, 384.36, 600.00, 55, 2385, 12481, P0, 0
2026/08/17 14:06:05.769, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 96629, 97887, 383.37, 600.00, 54, 2385, 12481, P0, 0
2026/08/17 14:06:05.770, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 96857, 97887, 87.14, 600.00, 36, 2355, 12481, P0, 0
2026/08/17 14:06:10.770, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 63, 94689, 97887, 414.97, 600.00, 56, 2392, 12481, P0, 0
2026/08/17 14:06:10.771, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 11, 95743, 97887, 550.61, 600.00, 66, 2415, 12481, P0, 0
2026/08/17 14:06:10.771, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 94763, 97887, 86.70, 600.00, 34, 2317, 12481, P0, 0
2026/08/17 14:06:10.772, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 61, 95829, 97887, 411.48, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:06:10.772, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 58, 96827, 97887, 408.15, 600.00, 52, 2377, 12481, P0, 0
2026/08/17 14:06:10.773, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 61, 94971, 97887, 405.33, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:06:10.774, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 57, 96629, 97887, 383.05, 600.00, 54, 2385, 12481, P0, 0
2026/08/17 14:06:10.774, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 96857, 97887, 85.68, 600.00, 35, 2355, 12481, P0, 0
2026/08/17 14:06:15.775, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 63, 94689, 97887, 416.59, 600.00, 56, 2392, 12481, P0, 0
2026/08/17 14:06:15.776, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 14, 95743, 97887, 546.06, 600.00, 66, 2407, 12481, P0, 0
2026/08/17 14:06:15.776, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 94763, 97887, 86.76, 600.00, 33, 2325, 12481, P0, 0
2026/08/17 14:06:15.776, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 61, 95829, 97887, 413.79, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:06:15.777, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 58, 96827, 97887, 380.52, 600.00, 52, 2377, 12481, P0, 0
2026/08/17 14:06:15.777, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 61, 94971, 97887, 404.89, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:06:15.778, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 36, 96629, 97887, 571.22, 600.00, 60, 2400, 12481, P0, 0
2026/08/17 14:06:15.779, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 96857, 97887, 87.58, 600.00, 34, 2355, 12481, P0, 0
2026/08/17 14:06:20.779, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 63, 94689, 97887, 413.41, 600.00, 56, 2392, 12481, P0, 0
2026/08/17 14:06:20.780, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 3, 95743, 97887, 556.56, 600.00, 66, 2407, 12481, P0, 0
2026/08/17 14:06:20.780, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 94763, 97887, 86.71, 600.00, 33, 2325, 12481, P0, 0
2026/08/17 14:06:20.780, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 61, 95829, 97887, 410.66, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:06:20.781, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 58, 96827, 97887, 382.79, 600.00, 52, 2377, 12481, P0, 0
2026/08/17 14:06:20.782, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 61, 94971, 97887, 404.52, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:06:20.782, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 27, 96629, 97887, 570.78, 600.00, 64, 2407, 12481, P0, 0
2026/08/17 14:06:20.783, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 96857, 97887, 85.85, 600.00, 34, 2370, 12481, P0, 0
2026/08/17 14:06:25.783, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 63, 94689, 97887, 414.89, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:06:25.784, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 17, 95743, 97887, 545.49, 600.00, 66, 2407, 12481, P0, 0
2026/08/17 14:06:25.784, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 94763, 97887, 86.70, 600.00, 33, 2325, 12481, P0, 0
2026/08/17 14:06:25.785, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 61, 95829, 97887, 412.48, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:06:25.787, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 58, 96827, 97887, 381.65, 600.00, 52, 2377, 12481, P0, 0
2026/08/17 14:06:25.787, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 61, 94971, 97887, 404.52, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:06:25.788, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 24, 96629, 97887, 542.68, 600.00, 64, 2392, 12481, P0, 0
2026/08/17 14:06:25.788, 7, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 96857, 97887, 86.31, 600.00, 33, 2370, 12481, P0, 0
2026/08/17 14:06:30.789, 0, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 63, 94689, 97887, 413.15, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:06:30.790, 1, NVIDIA RTX PRO 6000 Blackwell Server Edition, 100, 33, 95743, 97887, 548.30, 600.00, 66, 2415, 12481, P0, 0
2026/08/17 14:06:30.790, 2, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0, 94763, 97887, 86.72, 600.00, 33, 2325, 12481, P0, 0
2026/08/17 14:06:30.790, 3, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 61, 95829, 97887, 414.02, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:06:30.791, 4, NVIDIA RTX PRO 6000 Blackwell Server Edition, 97, 58, 96827, 97887, 385.30, 600.00, 52, 2377, 12481, P0, 0
2026/08/17 14:06:30.791, 5, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 61, 94971, 97887, 404.69, 600.00, 55, 2392, 12481, P0, 0
2026/08/17 14:06:30.792, 6, NVIDIA RTX PRO 6000 Blackwell Server Edition, 98, 63, 96629, 97887, 414.14, 600.00, 58, 2392, 12481, P0, 0
