2026/08/16 00:02:58.628, 32607, 2, 0, 235.73
2026/08/16 00:02:59.130, 32607, 2, 0, 125.15
2026/08/16 00:02:59.631, 32607, 2, 0, 119.22
2026/08/16 00:03:00.131, 32607, 2, 0, 119.22
2026/08/16 00:03:00.631, 32607, 2, 0, 92.75
2026/08/16 00:03:01.131, 32607, 2, 0, 92.75
2026/08/16 00:03:01.632, 32607, 2, 0, 46.97
2026/08/16 00:03:02.132, 32607, 2, 0, 46.97
2026/08/16 00:03:02.632, 32607, 2, 0, 46.12
2026/08/16 00:03:03.132, 32607, 2, 0, 46.12
2026/08/16 00:03:03.633, 32607, 2, 0, 44.51
2026/08/16 00:03:04.133, 32607, 2, 0, 44.51
2026/08/16 00:03:04.633, 32607, 2, 0, 42.70
2026/08/16 00:03:05.134, 32607, 2, 0, 42.70
2026/08/16 00:03:05.634, 32607, 2, 0, 41.24
2026/08/16 00:03:06.134, 32607, 2, 0, 41.24
2026/08/16 00:03:06.634, 32607, 2, 0, 33.09
2026/08/16 00:03:07.135, 32607, 2, 0, 33.09
2026/08/16 00:03:07.635, 32607, 2, 0, 33.19
2026/08/16 00:03:08.135, 32607, 4, 0, 33.30
2026/08/16 00:03:08.635, 32607, 4, 0, 33.46
2026/08/16 00:03:09.135, 32607, 4, 0, 33.38
2026/08/16 00:03:09.636, 32607, 4, 0, 33.38
2026/08/16 00:03:10.136, 32607, 4, 0, 31.88
2026/08/16 00:03:10.641, 32607, 4, 0, 31.88
2026/08/16 00:03:11.141, 32607, 4, 0, 31.72
2026/08/16 00:03:11.641, 32607, 4, 0, 31.72
2026/08/16 00:03:12.141, 32607, 4, 0, 31.35
2026/08/16 00:03:12.642, 32607, 4, 0, 31.35
2026/08/16 00:03:13.142, 32607, 4, 0, 31.20
2026/08/16 00:03:13.642, 32607, 4, 0, 31.20
2026/08/16 00:03:14.142, 32607, 4, 0, 30.90
2026/08/16 00:03:14.643, 32607, 4, 0, 30.90
2026/08/16 00:03:15.143, 32607, 4, 0, 31.01
2026/08/16 00:03:15.643, 32607, 4, 0, 31.01
2026/08/16 00:03:16.143, 32607, 4, 0, 31.36
2026/08/16 00:03:16.644, 32607, 4, 0, 31.36
2026/08/16 00:03:17.144, 32607, 4, 0, 31.90
2026/08/16 00:03:17.644, 32607, 4, 0, 31.90
2026/08/16 00:03:18.144, 32607, 4, 0, 31.32
2026/08/16 00:03:18.645, 32607, 4, 0, 31.32
2026/08/16 00:03:19.145, 32607, 4, 0, 30.72
2026/08/16 00:03:19.645, 32607, 4, 0, 30.72
2026/08/16 00:03:20.145, 32607, 4, 0, 30.32
2026/08/16 00:03:20.646, 32607, 4, 0, 30.32
2026/08/16 00:03:21.146, 32607, 4, 0, 30.30
2026/08/16 00:03:21.646, 32607, 4, 0, 30.30
2026/08/16 00:03:22.146, 32607, 4, 0, 30.27
2026/08/16 00:03:22.647, 32607, 4, 0, 30.27
2026/08/16 00:03:23.147, 32607, 21, 0, 30.23
2026/08/16 00:03:23.647, 32607, 508, 0, 39.62
2026/08/16 00:03:24.147, 32607, 750, 0, 67.28
2026/08/16 00:03:24.648, 32607, 750, 0, 81.90
2026/08/16 00:03:25.148, 32607, 750, 0, 81.76
2026/08/16 00:03:25.648, 32607, 750, 0, 81.35
2026/08/16 00:03:26.148, 32607, 750, 0, 81.47
2026/08/16 00:03:26.649, 32607, 750, 0, 81.47
2026/08/16 00:03:27.149, 32607, 4880, 1, 82.86
2026/08/16 00:03:27.649, 32607, 4880, 46, 86.89
2026/08/16 00:03:28.149, 32607, 5548, 36, 101.77
2026/08/16 00:03:28.649, 32607, 8292, 50, 100.54
2026/08/16 00:03:29.150, 32607, 14318, 53, 109.44
2026/08/16 00:03:29.650, 32607, 19142, 24, 115.54
2026/08/16 00:03:30.150, 32607, 22882, 46, 117.41
2026/08/16 00:03:30.650, 32607, 19422, 2, 123.45
2026/08/16 00:03:31.150, 32607, 19422, 0, 122.03
2026/08/16 00:03:31.651, 32607, 20490, 0, 114.16
2026/08/16 00:03:32.151, 32607, 20490, 100, 219.26
2026/08/16 00:03:32.651, 32607, 20490, 100, 363.93
2026/08/16 00:03:33.151, 32607, 20490, 0, 337.21
2026/08/16 00:03:33.651, 32607, 20490, 0, 203.79
2026/08/16 00:03:34.151, 32607, 20490, 0, 114.24
2026/08/16 00:03:34.651, 32607, 20490, 0, 113.62
2026/08/16 00:03:35.152, 32607, 20490, 0, 98.85
2026/08/16 00:03:35.652, 32607, 20490, 0, 84.05
2026/08/16 00:03:36.152, 32607, 20490, 0, 80.84
2026/08/16 00:03:36.652, 32607, 20490, 0, 80.78
2026/08/16 00:03:37.152, 32607, 20490, 0, 80.76
2026/08/16 00:03:37.652, 32607, 20490, 0, 81.01
2026/08/16 00:03:38.153, 32607, 20490, 0, 81.46
2026/08/16 00:03:38.653, 32607, 20490, 0, 81.54
2026/08/16 00:03:39.153, 32607, 20490, 0, 81.30
2026/08/16 00:03:39.653, 32607, 20490, 0, 81.01
2026/08/16 00:03:40.154, 32607, 20490, 0, 80.73
2026/08/16 00:03:40.654, 32607, 20490, 0, 80.44
2026/08/16 00:03:41.154, 32607, 20490, 0, 80.11
2026/08/16 00:03:41.654, 32607, 20490, 0, 79.98
2026/08/16 00:03:42.155, 32607, 20490, 0, 80.10
2026/08/16 00:03:42.655, 32607, 20490, 72, 115.55
2026/08/16 00:03:43.155, 32607, 20490, 0, 189.57
2026/08/16 00:03:43.655, 32607, 20490, 18, 195.28
2026/08/16 00:03:44.155, 32607, 20490, 34, 216.44
2026/08/16 00:03:44.655, 32607, 20490, 31, 215.44
2026/08/16 00:03:45.156, 32607, 20490, 0, 219.51
2026/08/16 00:03:45.656, 32607, 20490, 0, 209.86
2026/08/16 00:03:46.156, 32607, 20490, 0, 114.43
2026/08/16 00:03:46.656, 32607, 20490, 43, 158.34
2026/08/16 00:03:47.156, 32607, 20490, 63, 267.23
2026/08/16 00:03:47.657, 32607, 20490, 97, 301.11
2026/08/16 00:03:48.157, 32607, 20490, 0, 254.30
2026/08/16 00:03:48.657, 32607, 20490, 97, 273.10
2026/08/16 00:03:49.157, 32607, 20490, 0, 225.19
2026/08/16 00:03:49.657, 32607, 20490, 0, 145.42
2026/08/16 00:03:50.158, 32607, 20490, 97, 192.37
2026/08/16 00:03:50.658, 32607, 20490, 0, 249.52
2026/08/16 00:03:51.158, 32607, 20490, 0, 163.18
2026/08/16 00:03:51.658, 32607, 20490, 96, 151.24
2026/08/16 00:03:52.158, 32607, 20490, 0, 237.01
2026/08/16 00:03:52.659, 32607, 20490, 0, 227.23
2026/08/16 00:03:53.159, 32607, 20490, 7, 114.04
2026/08/16 00:03:53.659, 32607, 20490, 26, 236.31
2026/08/16 00:03:54.159, 32607, 20490, 0, 236.72
2026/08/16 00:03:54.659, 32607, 20490, 0, 113.75
2026/08/16 00:03:55.160, 32607, 20490, 97, 224.09
2026/08/16 00:03:55.660, 32607, 20490, 0, 236.40
2026/08/16 00:03:56.160, 32607, 20490, 0, 137.92
2026/08/16 00:03:56.660, 32607, 20490, 0, 113.13
2026/08/16 00:03:57.161, 32607, 20490, 97, 162.60
2026/08/16 00:03:57.661, 32607, 20490, 0, 236.28
2026/08/16 00:03:58.161, 32607, 20490, 0, 194.36
2026/08/16 00:03:58.661, 32607, 20490, 42, 121.92
2026/08/16 00:03:59.161, 32607, 20490, 0, 248.60
2026/08/16 00:03:59.662, 32607, 20490, 0, 237.23
2026/08/16 00:04:00.162, 32607, 20490, 0, 114.35
2026/08/16 00:04:00.662, 32607, 20490, 97, 231.53
2026/08/16 00:04:01.162, 32607, 20490, 0, 237.77
2026/08/16 00:04:01.662, 32607, 20490, 0, 159.46
2026/08/16 00:04:02.163, 32607, 20490, 97, 181.05
2026/08/16 00:04:02.663, 32607, 20490, 0, 237.48
2026/08/16 00:04:03.163, 32607, 20490, 0, 206.18
2026/08/16 00:04:03.663, 32607, 20490, 80, 133.99
2026/08/16 00:04:04.163, 32607, 20490, 0, 236.88
2026/08/16 00:04:04.664, 32607, 20490, 0, 237.42
2026/08/16 00:04:05.164, 32607, 20490, 0, 114.02
2026/08/16 00:04:05.664, 32607, 20490, 89, 236.39
2026/08/16 00:04:06.164, 32607, 20490, 0, 249.49
2026/08/16 00:04:06.664, 32607, 20490, 0, 114.19
2026/08/16 00:04:07.165, 32607, 20490, 0, 113.12
2026/08/16 00:04:07.665, 32607, 20490, 97, 177.19
2026/08/16 00:04:08.165, 32607, 20490, 0, 236.79
2026/08/16 00:04:08.665, 32607, 20490, 0, 208.58
2026/08/16 00:04:09.165, 32607, 20490, 52, 125.19
2026/08/16 00:04:09.665, 32607, 20490, 0, 249.14
2026/08/16 00:04:10.166, 32607, 20490, 0, 237.35
2026/08/16 00:04:10.666, 32607, 20490, 0, 114.29
2026/08/16 00:04:11.166, 32607, 20490, 97, 236.90
2026/08/16 00:04:11.666, 32607, 20490, 0, 237.58
2026/08/16 00:04:12.166, 32607, 20490, 0, 154.77
2026/08/16 00:04:12.667, 32607, 20490, 97, 190.81
2026/08/16 00:04:13.167, 32607, 20490, 0, 237.10
2026/08/16 00:04:13.667, 32607, 20490, 0, 172.69
2026/08/16 00:04:14.167, 32607, 20490, 96, 145.36
2026/08/16 00:04:14.668, 32607, 20490, 0, 249.26
2026/08/16 00:04:15.168, 32607, 20490, 0, 281.30
2026/08/16 00:04:15.668, 32607, 20490, 0, 161.15
2026/08/16 00:04:16.168, 32607, 20490, 0, 113.86
2026/08/16 00:04:16.668, 32607, 20490, 0, 113.33
2026/08/16 00:04:17.169, 32607, 20490, 0, 103.70
2026/08/16 00:04:17.669, 32607, 20490, 0, 87.09
2026/08/16 00:04:18.169, 32607, 20490, 0, 80.09
2026/08/16 00:04:18.669, 32607, 20490, 0, 80.03
2026/08/16 00:04:19.170, 32607, 20490, 0, 80.01
2026/08/16 00:04:19.670, 32607, 20490, 0, 79.92
2026/08/16 00:04:20.170, 32607, 20490, 0, 79.62
2026/08/16 00:04:20.670, 32607, 20766, 72, 110.54
2026/08/16 00:04:21.170, 32607, 20966, 97, 262.66
2026/08/16 00:04:21.671, 32607, 20710, 89, 382.66
2026/08/16 00:04:22.171, 32607, 20886, 73, 408.93
2026/08/16 00:04:22.671, 32607, 20886, 0, 279.92
2026/08/16 00:04:23.171, 32607, 20906, 0, 137.34
2026/08/16 00:04:23.671, 32607, 20906, 55, 177.45
2026/08/16 00:04:24.171, 32607, 20906, 62, 282.20
2026/08/16 00:04:24.672, 32607, 20906, 1, 297.10
2026/08/16 00:04:25.172, 32607, 20986, 49, 253.70
2026/08/16 00:04:25.672, 32607, 21054, 97, 255.18
2026/08/16 00:04:26.172, 32607, 21054, 0, 246.68
2026/08/16 00:04:26.672, 32607, 21054, 100, 211.65
2026/08/16 00:04:27.173, 32607, 21054, 0, 266.70
2026/08/16 00:04:27.673, 32607, 21054, 0, 219.85
2026/08/16 00:04:28.173, 32607, 21054, 0, 114.44
2026/08/16 00:04:28.673, 32607, 21054, 0, 113.41
2026/08/16 00:04:29.174, 32607, 21054, 0, 103.96
2026/08/16 00:04:29.674, 32607, 21054, 0, 90.01
2026/08/16 00:04:30.174, 32607, 21054, 0, 80.64
2026/08/16 00:04:30.674, 32607, 21054, 0, 80.69
2026/08/16 00:04:31.174, 32607, 22136, 77, 107.02
2026/08/16 00:04:31.675, 32607, 22136, 100, 263.06
2026/08/16 00:04:32.175, 32607, 22136, 100, 408.49
2026/08/16 00:04:32.675, 32607, 22136, 80, 396.48
2026/08/16 00:04:33.175, 32607, 22136, 0, 267.92
2026/08/16 00:04:33.676, 32607, 21204, 0, 116.02
2026/08/16 00:04:34.176, 32607, 21212, 0, 129.93
2026/08/16 00:04:34.676, 32607, 20546, 0, 124.46
2026/08/16 00:04:35.176, 32607, 28806, 0, 91.14
2026/08/16 00:04:35.676, 32607, 29250, 0, 82.33
2026/08/16 00:04:36.177, 32607, 29300, 34, 118.13
2026/08/16 00:04:36.677, 32607, 29362, 0, 119.19
2026/08/16 00:04:37.177, 32607, 29362, 0, 104.94
2026/08/16 00:04:37.677, 32607, 29362, 0, 87.92
2026/08/16 00:04:38.178, 32607, 29362, 0, 80.66
2026/08/16 00:04:38.678, 32607, 29362, 0, 80.65
2026/08/16 00:04:39.178, 32607, 29362, 0, 80.63
2026/08/16 00:04:39.678, 32607, 29362, 0, 80.49
2026/08/16 00:04:40.178, 32607, 29362, 0, 80.35
2026/08/16 00:04:40.679, 32607, 29362, 0, 80.10
2026/08/16 00:04:41.179, 32607, 29362, 0, 79.80
2026/08/16 00:04:41.679, 32607, 29362, 0, 79.85
2026/08/16 00:04:42.179, 32607, 29362, 0, 79.86
2026/08/16 00:04:42.680, 32607, 29362, 0, 79.91
2026/08/16 00:04:43.180, 32607, 29362, 0, 80.07
2026/08/16 00:04:43.680, 32607, 29362, 0, 80.08
2026/08/16 00:04:44.180, 32607, 29362, 0, 80.18
2026/08/16 00:04:44.680, 32607, 29362, 0, 80.43
2026/08/16 00:04:45.181, 32607, 29362, 0, 80.64
2026/08/16 00:04:45.681, 32607, 29362, 0, 80.91
2026/08/16 00:04:46.181, 32607, 29362, 0, 80.95
2026/08/16 00:04:46.681, 32607, 29842, 100, 118.19
2026/08/16 00:04:47.182, 32607, 30162, 53, 281.76
2026/08/16 00:04:47.682, 32607, 30162, 21, 387.80
2026/08/16 00:04:48.182, 32607, 30162, 100, 306.73
2026/08/16 00:04:48.682, 32607, 30242, 0, 271.69
2026/08/16 00:04:49.182, 32607, 30242, 100, 367.12
2026/08/16 00:04:49.683, 32607, 30242, 100, 387.66
2026/08/16 00:04:50.183, 32607, 30242, 100, 400.12
2026/08/16 00:04:50.683, 32607, 30242, 100, 400.13
2026/08/16 00:04:51.183, 32607, 30242, 100, 400.00
2026/08/16 00:04:51.683, 32607, 30242, 100, 400.89
2026/08/16 00:04:52.184, 32607, 30242, 100, 399.93
2026/08/16 00:04:52.684, 32607, 30242, 95, 399.48
2026/08/16 00:04:53.184, 32607, 30242, 95, 399.69
