2026/08/16 00:09:17.535, 32607, 2, 0, 221.51
2026/08/16 00:09:18.037, 32607, 2, 0, 125.56
2026/08/16 00:09:18.538, 32607, 2, 0, 119.94
2026/08/16 00:09:19.038, 32607, 2, 0, 119.94
2026/08/16 00:09:19.538, 32607, 2, 0, 86.85
2026/08/16 00:09:20.038, 32607, 2, 0, 86.85
2026/08/16 00:09:20.538, 32607, 2, 0, 68.17
2026/08/16 00:09:21.039, 32607, 2, 0, 68.17
2026/08/16 00:09:21.539, 32607, 2, 0, 45.49
2026/08/16 00:09:22.039, 32607, 2, 0, 45.49
2026/08/16 00:09:22.539, 32607, 2, 0, 44.36
2026/08/16 00:09:23.040, 32607, 2, 0, 44.36
2026/08/16 00:09:23.540, 32607, 2, 0, 41.38
2026/08/16 00:09:24.040, 32607, 2, 0, 41.38
2026/08/16 00:09:24.540, 32607, 2, 0, 37.43
2026/08/16 00:09:25.040, 32607, 2, 0, 37.43
2026/08/16 00:09:25.541, 32607, 2, 0, 33.79
2026/08/16 00:09:26.041, 32607, 2, 0, 33.79
2026/08/16 00:09:26.541, 32607, 2, 0, 33.12
2026/08/16 00:09:27.041, 32607, 4, 0, 33.42
2026/08/16 00:09:27.541, 32607, 4, 0, 33.80
2026/08/16 00:09:28.042, 32607, 4, 0, 33.75
2026/08/16 00:09:28.542, 32607, 4, 0, 33.75
2026/08/16 00:09:29.042, 32607, 4, 0, 31.63
2026/08/16 00:09:29.542, 32607, 4, 0, 31.63
2026/08/16 00:09:30.042, 32607, 4, 0, 31.13
2026/08/16 00:09:30.543, 32607, 4, 0, 31.13
2026/08/16 00:09:31.043, 32607, 4, 0, 30.46
2026/08/16 00:09:31.543, 32607, 4, 0, 30.46
2026/08/16 00:09:32.043, 32607, 4, 0, 30.56
2026/08/16 00:09:32.544, 32607, 4, 0, 30.56
2026/08/16 00:09:33.044, 32607, 4, 0, 31.01
2026/08/16 00:09:33.544, 32607, 4, 0, 31.01
2026/08/16 00:09:34.044, 32607, 4, 0, 31.29
2026/08/16 00:09:34.544, 32607, 4, 0, 31.29
2026/08/16 00:09:35.045, 32607, 4, 0, 30.77
2026/08/16 00:09:35.545, 32607, 4, 0, 30.77
2026/08/16 00:09:36.045, 32607, 4, 0, 30.50
2026/08/16 00:09:36.545, 32607, 4, 0, 30.50
2026/08/16 00:09:37.045, 32607, 4, 0, 30.11
2026/08/16 00:09:37.546, 32607, 4, 0, 30.11
2026/08/16 00:09:38.046, 32607, 4, 0, 29.73
2026/08/16 00:09:38.546, 32607, 4, 0, 29.73
2026/08/16 00:09:39.046, 32607, 4, 0, 30.48
2026/08/16 00:09:39.547, 32607, 4, 0, 30.48
2026/08/16 00:09:40.047, 32607, 4, 0, 31.33
2026/08/16 00:09:40.547, 32607, 4, 0, 31.33
2026/08/16 00:09:41.047, 32607, 4, 0, 31.32
2026/08/16 00:09:41.548, 32607, 4, 0, 31.32
2026/08/16 00:09:42.048, 32607, 4, 0, 31.36
